date,store,item,sales
20/02/18,4,7,45
21/02/18,4,7,45
22/02/18,4,7,45
23/02/18,4,7,59
24/02/18,4,7,37
25/02/18,4,7,35
26/02/18,4,7,37
27/02/18,4,7,31
28/02/18,4,7,44
01/03/18,4,7,74
02/03/18,4,7,66
03/03/18,4,7,44
04/03/18,4,7,59
05/03/18,4,7,46
06/03/18,4,7,55
07/03/18,4,7,56
08/03/18,4,7,55
09/03/18,4,7,61
10/03/18,4,7,42
11/03/18,4,7,55
12/03/18,4,7,54
13/03/18,4,7,46
14/03/18,4,7,67
15/03/18,4,7,60
16/03/18,4,7,65
17/03/18,4,7,50
18/03/18,4,7,52
19/03/18,4,7,42
20/03/18,4,7,45
21/03/18,4,7,50
22/03/18,4,7,59
23/03/18,4,7,70
24/03/18,4,7,46
25/03/18,4,7,41
26/03/18,4,7,52
27/03/18,4,7,53
28/03/18,4,7,59
29/03/18,4,7,64
30/03/18,4,7,59
31/03/18,4,7,48
01/04/18,4,7,54
02/04/18,4,7,57
03/04/18,4,7,63
04/04/18,4,7,63
05/04/18,4,7,74
06/04/18,4,7,87
07/04/18,4,7,39
08/04/18,4,7,48
09/04/18,4,7,58
10/04/18,4,7,62
11/04/18,4,7,55
12/04/18,4,7,65
13/04/18,4,7,77
14/04/18,4,7,65
15/04/18,4,7,59
16/04/18,4,7,55
17/04/18,4,7,54
18/04/18,4,7,69
19/04/18,4,7,81
20/04/18,4,7,74
21/04/18,4,7,67
22/04/18,4,7,66
23/04/18,4,7,50
24/04/18,4,7,58
25/04/18,4,7,61
26/04/18,4,7,64
27/04/18,4,7,74
28/04/18,4,7,52
29/04/18,4,7,61
30/04/18,4,7,64
01/05/18,4,7,66
02/05/18,4,7,77
03/05/18,4,7,81
04/05/18,4,7,87
05/05/18,4,7,35
06/05/18,4,7,60
07/05/18,4,7,54
08/05/18,4,7,67
09/05/18,4,7,74
10/05/18,4,7,81
11/05/18,4,7,65
12/05/18,4,7,34
13/05/18,4,7,51
14/05/18,4,7,64
15/05/18,4,7,74
16/05/18,4,7,73
17/05/18,4,7,65
18/05/18,4,7,71
19/05/18,4,7,60
20/05/18,4,7,63
21/05/18,4,7,77
22/05/18,4,7,72
23/05/18,4,7,66
24/05/18,4,7,57
25/05/18,4,7,86
26/05/18,4,7,61
27/05/18,4,7,77
28/05/18,4,7,66
29/05/18,4,7,62
30/05/18,4,7,72
31/05/18,4,7,69
01/06/18,4,7,82
02/06/18,4,7,51
03/06/18,4,7,62
04/06/18,4,7,81
05/06/18,4,7,81
06/06/18,4,7,88
07/06/18,4,7,83
08/06/18,4,7,101
09/06/18,4,7,61
10/06/18,4,7,72
11/06/18,4,7,66
12/06/18,4,7,67
13/06/18,4,7,73
14/06/18,4,7,82
15/06/18,4,7,99
16/06/18,4,7,54
17/06/18,4,7,89
18/06/18,4,7,54
19/06/18,4,7,87
20/06/18,4,7,94
21/06/18,4,7,75
22/06/18,4,7,102
23/06/18,4,7,60
24/06/18,4,7,59
25/06/18,4,7,66
26/06/18,4,7,73
27/06/18,4,7,82
28/06/18,4,7,67
29/06/18,4,7,83
30/06/18,4,7,52
01/07/18,4,7,64
02/07/18,4,7,61
03/07/18,4,7,75
04/07/18,4,7,82
05/07/18,4,7,82
06/07/18,4,7,95
07/07/18,4,7,64
08/07/18,4,7,78
09/07/18,4,7,66
10/07/18,4,7,67
11/07/18,4,7,79
12/07/18,4,7,67
13/07/18,4,7,78
14/07/18,4,7,74
15/07/18,4,7,65
16/07/18,4,7,63
17/07/18,4,7,83
18/07/18,4,7,72
19/07/18,4,7,91
20/07/18,4,7,66
21/07/18,4,7,64
22/07/18,4,7,85
23/07/18,4,7,73
24/07/18,4,7,63
25/07/18,4,7,99
26/07/18,4,7,93
27/07/18,4,7,72
28/07/18,4,7,49
29/07/18,4,7,61
30/07/18,4,7,72
31/07/18,4,7,71
01/08/18,4,7,60
02/08/18,4,7,78
03/08/18,4,7,91
04/08/18,4,7,65
05/08/18,4,7,68
06/08/18,4,7,66
07/08/18,4,7,76
08/08/18,4,7,79
09/08/18,4,7,70
10/08/18,4,7,65
11/08/18,4,7,34
12/08/18,4,7,67
13/08/18,4,7,69
14/08/18,4,7,66
15/08/18,4,7,70
16/08/18,4,7,63
17/08/18,4,7,84
18/08/18,4,7,46
19/08/18,4,7,56
20/08/18,4,7,57
21/08/18,4,7,79
22/08/18,4,7,67
23/08/18,4,7,72
24/08/18,4,7,102
25/08/18,4,7,56
26/08/18,4,7,69
27/08/18,4,7,59
28/08/18,4,7,81
29/08/18,4,7,86
30/08/18,4,7,56
31/08/18,4,7,81
01/09/18,4,7,46
02/09/18,4,7,54
03/09/18,4,7,61
04/09/18,4,7,64
05/09/18,4,7,62
06/09/18,4,7,67
07/09/18,4,7,84
08/09/18,4,7,46
09/09/18,4,7,63
10/09/18,4,7,58
11/09/18,4,7,54
12/09/18,4,7,73
13/09/18,4,7,68
14/09/18,4,7,71
15/09/18,4,7,53
16/09/18,4,7,68
17/09/18,4,7,56
18/09/18,4,7,68
19/09/18,4,7,60
20/09/18,4,7,69
21/09/18,4,7,90
22/09/18,4,7,45
23/09/18,4,7,64
24/09/18,4,7,70
25/09/18,4,7,60
26/09/18,4,7,79
27/09/18,4,7,69
28/09/18,4,7,90
29/09/18,4,7,64
30/09/18,4,7,57
01/10/18,4,7,52
02/10/18,4,7,62
03/10/18,4,7,73
04/10/18,4,7,61
05/10/18,4,7,85
06/10/18,4,7,51
07/10/18,4,7,45
08/10/18,4,7,67
09/10/18,4,7,61
10/10/18,4,7,72
11/10/18,4,7,54
12/10/18,4,7,66
13/10/18,4,7,43
14/10/18,4,7,59
15/10/18,4,7,46
16/10/18,4,7,51
17/10/18,4,7,62
18/10/18,4,7,70
19/10/18,4,7,60
20/10/18,4,7,52
21/10/18,4,7,62
22/10/18,4,7,62
23/10/18,4,7,59
24/10/18,4,7,52
25/10/18,4,7,75
26/10/18,4,7,79
27/10/18,4,7,42
28/10/18,4,7,74
29/10/18,4,7,49
30/10/18,4,7,61
31/10/18,4,7,56
01/11/18,4,7,70
02/11/18,4,7,69
03/11/18,4,7,51
04/11/18,4,7,59
05/11/18,4,7,62
06/11/18,4,7,58
07/11/18,4,7,54
08/11/18,4,7,82
09/11/18,4,7,64
10/11/18,4,7,50
11/11/18,4,7,53
12/11/18,4,7,43
13/11/18,4,7,65
14/11/18,4,7,62
15/11/18,4,7,84
16/11/18,4,7,80
17/11/18,4,7,55
18/11/18,4,7,60
19/11/18,4,7,59
20/11/18,4,7,65
21/11/18,4,7,65
22/11/18,4,7,71
23/11/18,4,7,70
24/11/18,4,7,53
25/11/18,4,7,61
26/11/18,4,7,65
27/11/18,4,7,57
28/11/18,4,7,76
29/11/18,4,7,75
30/11/18,4,7,70
01/12/18,4,7,34
02/12/18,4,7,39
03/12/18,4,7,36
04/12/18,4,7,50
05/12/18,4,7,48
06/12/18,4,7,42
07/12/18,4,7,38
08/12/18,4,7,28
09/12/18,4,7,42
10/12/18,4,7,57
11/12/18,4,7,37
12/12/18,4,7,38
13/12/18,4,7,62
14/12/18,4,7,51
15/12/18,4,7,33
16/12/18,4,7,44
17/12/18,4,7,46
18/12/18,4,7,35
19/12/18,4,7,47
20/12/18,4,7,48
21/12/18,4,7,45
22/12/18,4,7,27
23/12/18,4,7,33
24/12/18,4,7,39
25/12/18,4,7,61
26/12/18,4,7,46
27/12/18,4,7,46
28/12/18,4,7,44
29/12/18,4,7,27
30/12/18,4,7,48
31/12/18,4,7,41
01/01/19,4,7,44
02/01/19,4,7,49
03/01/19,4,7,54
04/01/19,4,7,43
05/01/19,4,7,42
06/01/19,4,7,24
07/01/19,4,7,32
08/01/19,4,7,39
09/01/19,4,7,43
10/01/19,4,7,43
11/01/19,4,7,51
12/01/19,4,7,28
13/01/19,4,7,32
14/01/19,4,7,55
15/01/19,4,7,44
16/01/19,4,7,62
17/01/19,4,7,49
18/01/19,4,7,46
19/01/19,4,7,25
20/01/19,4,7,35
21/01/19,4,7,41
22/01/19,4,7,50
23/01/19,4,7,36
24/01/19,4,7,45
25/01/19,4,7,60
26/01/19,4,7,35
27/01/19,4,7,35
28/01/19,4,7,43
29/01/19,4,7,36
30/01/19,4,7,48
31/01/19,4,7,33
01/02/19,4,7,57
02/02/19,4,7,35
03/02/19,4,7,37
04/02/19,4,7,39
05/02/19,4,7,43
06/02/19,4,7,40
07/02/19,4,7,36
08/02/19,4,7,50
09/02/19,4,7,37
10/02/19,4,7,52
11/02/19,4,7,44
12/02/19,4,7,43
13/02/19,4,7,40
14/02/19,4,7,55
15/02/19,4,7,58
16/02/19,4,7,32
17/02/19,4,7,41
18/02/19,4,7,58
19/02/19,4,7,45
20/02/19,4,7,38
21/02/19,4,7,52
22/02/19,4,7,68
23/02/19,4,7,40
24/02/19,4,7,51
25/02/19,4,7,36
26/02/19,4,7,36
27/02/19,4,7,52
28/02/19,4,7,61
01/03/19,4,7,90
02/03/19,4,7,39
03/03/19,4,7,57
04/03/19,4,7,52
05/03/19,4,7,61
06/03/19,4,7,39
07/03/19,4,7,64
08/03/19,4,7,76
09/03/19,4,7,49
10/03/19,4,7,52
11/03/19,4,7,46
12/03/19,4,7,63
13/03/19,4,7,65
14/03/19,4,7,74
15/03/19,4,7,47
16/03/19,4,7,51
17/03/19,4,7,38
18/03/19,4,7,57
19/03/19,4,7,59
20/03/19,4,7,77
21/03/19,4,7,68
22/03/19,4,7,66
23/03/19,4,7,47
24/03/19,4,7,42
25/03/19,4,7,62
26/03/19,4,7,61
27/03/19,4,7,53
28/03/19,4,7,49
29/03/19,4,7,63
30/03/19,4,7,46
31/03/19,4,7,58
01/04/19,4,7,49
02/04/19,4,7,65
03/04/19,4,7,64
04/04/19,4,7,81
05/04/19,4,7,89
06/04/19,4,7,50
07/04/19,4,7,66
08/04/19,4,7,56
09/04/19,4,7,67
10/04/19,4,7,70
11/04/19,4,7,77
12/04/19,4,7,63
13/04/19,4,7,43
14/04/19,4,7,60
15/04/19,4,7,69
16/04/19,4,7,47
17/04/19,4,7,53
18/04/19,4,7,64
19/04/19,4,7,77
20/04/19,4,7,54
21/04/19,4,7,61
22/04/19,4,7,58
23/04/19,4,7,57
24/04/19,4,7,70
25/04/19,4,7,70
26/04/19,4,7,66
27/04/19,4,7,53
28/04/19,4,7,62
29/04/19,4,7,57
30/04/19,4,7,70
01/05/19,4,7,84
02/05/19,4,7,91
03/05/19,4,7,86
04/05/19,4,7,52
05/05/19,4,7,63
06/05/19,4,7,62
07/05/19,4,7,65
08/05/19,4,7,74
09/05/19,4,7,73
10/05/19,4,7,77
11/05/19,4,7,57
12/05/19,4,7,72
13/05/19,4,7,55
14/05/19,4,7,69
15/05/19,4,7,69
16/05/19,4,7,85
17/05/19,4,7,82
18/05/19,4,7,47
19/05/19,4,7,63
20/05/19,4,7,61
21/05/19,4,7,70
22/05/19,4,7,54
23/05/19,4,7,85
24/05/19,4,7,78
25/05/19,4,7,60
26/05/19,4,7,69
27/05/19,4,7,70
28/05/19,4,7,65
29/05/19,4,7,70
30/05/19,4,7,75
31/05/19,4,7,78
01/06/19,4,7,48
02/06/19,4,7,60
03/06/19,4,7,71
04/06/19,4,7,55
05/06/19,4,7,90
06/06/19,4,7,79
07/06/19,4,7,88
08/06/19,4,7,55
09/06/19,4,7,73
10/06/19,4,7,66
11/06/19,4,7,74
12/06/19,4,7,70
13/06/19,4,7,95
14/06/19,4,7,80
15/06/19,4,7,63
16/06/19,4,7,73
17/06/19,4,7,70
18/06/19,4,7,60
19/06/19,4,7,89
20/06/19,4,7,84
21/06/19,4,7,79
22/06/19,4,7,67
23/06/19,4,7,69
24/06/19,4,7,54
25/06/19,4,7,70
26/06/19,4,7,71
27/06/19,4,7,79
28/06/19,4,7,86
29/06/19,4,7,65
30/06/19,4,7,76
01/07/19,4,7,70
02/07/19,4,7,75
03/07/19,4,7,95
04/07/19,4,7,74
05/07/19,4,7,77
06/07/19,4,7,74
07/07/19,4,7,76
08/07/19,4,7,65
09/07/19,4,7,82
10/07/19,4,7,88
11/07/19,4,7,101
12/07/19,4,7,104
13/07/19,4,7,77
14/07/19,4,7,87
15/07/19,4,7,76
16/07/19,4,7,88
17/07/19,4,7,78
18/07/19,4,7,85
19/07/19,4,7,85
20/07/19,4,7,61
21/07/19,4,7,86
22/07/19,4,7,59
23/07/19,4,7,78
24/07/19,4,7,73
25/07/19,4,7,98
26/07/19,4,7,95
27/07/19,4,7,75
28/07/19,4,7,77
29/07/19,4,7,80
30/07/19,4,7,84
31/07/19,4,7,61
01/08/19,4,7,91
02/08/19,4,7,90
03/08/19,4,7,49
04/08/19,4,7,58
05/08/19,4,7,48
06/08/19,4,7,101
07/08/19,4,7,85
08/08/19,4,7,71
09/08/19,4,7,91
10/08/19,4,7,50
11/08/19,4,7,65
12/08/19,4,7,59
13/08/19,4,7,87
14/08/19,4,7,75
15/08/19,4,7,78
16/08/19,4,7,93
17/08/19,4,7,44
18/08/19,4,7,63
19/08/19,4,7,53
20/08/19,4,7,57
21/08/19,4,7,77
22/08/19,4,7,66
23/08/19,4,7,79
24/08/19,4,7,61
25/08/19,4,7,64
26/08/19,4,7,66
27/08/19,4,7,77
28/08/19,4,7,67
29/08/19,4,7,70
30/08/19,4,7,77
31/08/19,4,7,62
01/09/19,4,7,71
02/09/19,4,7,58
03/09/19,4,7,73
04/09/19,4,7,70
05/09/19,4,7,70
06/09/19,4,7,78
07/09/19,4,7,45
08/09/19,4,7,61
09/09/19,4,7,53
10/09/19,4,7,53
11/09/19,4,7,70
12/09/19,4,7,74
13/09/19,4,7,77
14/09/19,4,7,56
15/09/19,4,7,56
16/09/19,4,7,61
17/09/19,4,7,70
18/09/19,4,7,59
19/09/19,4,7,67
20/09/19,4,7,85
21/09/19,4,7,46
22/09/19,4,7,60
23/09/19,4,7,54
24/09/19,4,7,53
25/09/19,4,7,59
26/09/19,4,7,79
27/09/19,4,7,91
28/09/19,4,7,54
29/09/19,4,7,58
30/09/19,4,7,45
01/01/17,4,8,34
02/01/17,4,8,44
03/01/17,4,8,41
04/01/17,4,8,44
05/01/17,4,8,34
06/01/17,4,8,57
07/01/17,4,8,41
08/01/17,4,8,40
09/01/17,4,8,63
10/01/17,4,8,37
11/01/17,4,8,58
12/01/17,4,8,54
13/01/17,4,8,81
14/01/17,4,8,41
15/01/17,4,8,51
16/01/17,4,8,37
17/01/17,4,8,42
18/01/17,4,8,53
19/01/17,4,8,39
20/01/17,4,8,49
21/01/17,4,8,36
22/01/17,4,8,36
23/01/17,4,8,49
24/01/17,4,8,54
25/01/17,4,8,39
26/01/17,4,8,43
27/01/17,4,8,46
28/01/17,4,8,32
29/01/17,4,8,43
30/01/17,4,8,45
31/01/17,4,8,45
01/02/17,4,8,53
02/02/17,4,8,62
03/02/17,4,8,68
04/02/17,4,8,41
05/02/17,4,8,39
06/02/17,4,8,62
07/02/17,4,8,41
08/02/17,4,8,47
09/02/17,4,8,63
10/02/17,4,8,56
11/02/17,4,8,37
12/02/17,4,8,52
13/02/17,4,8,46
14/02/17,4,8,57
15/02/17,4,8,52
16/02/17,4,8,50
17/02/17,4,8,66
18/02/17,4,8,39
19/02/17,4,8,52
20/02/17,4,8,42
21/02/17,4,8,56
22/02/17,4,8,54
23/02/17,4,8,57
24/02/17,4,8,62
25/02/17,4,8,47
26/02/17,4,8,39
27/02/17,4,8,57
28/02/17,4,8,45
01/03/17,4,8,73
02/03/17,4,8,71
03/03/17,4,8,64
04/03/17,4,8,54
05/03/17,4,8,55
06/03/17,4,8,65
07/03/17,4,8,60
08/03/17,4,8,72
09/03/17,4,8,69
10/03/17,4,8,62
11/03/17,4,8,40
12/03/17,4,8,56
13/03/17,4,8,70
14/03/17,4,8,61
15/03/17,4,8,49
16/03/17,4,8,64
17/03/17,4,8,71
18/03/17,4,8,50
19/03/17,4,8,46
20/03/17,4,8,68
21/03/17,4,8,66
22/03/17,4,8,61
23/03/17,4,8,82
24/03/17,4,8,73
25/03/17,4,8,43
26/03/17,4,8,50
27/03/17,4,8,53
28/03/17,4,8,68
29/03/17,4,8,76
30/03/17,4,8,68
31/03/17,4,8,73
01/04/17,4,8,43
02/04/17,4,8,66
03/04/17,4,8,65
04/04/17,4,8,83
05/04/17,4,8,66
06/04/17,4,8,98
07/04/17,4,8,90
08/04/17,4,8,56
09/04/17,4,8,67
10/04/17,4,8,75
11/04/17,4,8,72
12/04/17,4,8,61
13/04/17,4,8,71
14/04/17,4,8,88
15/04/17,4,8,42
16/04/17,4,8,51
17/04/17,4,8,63
18/04/17,4,8,70
19/04/17,4,8,93
20/04/17,4,8,77
21/04/17,4,8,84
22/04/17,4,8,63
23/04/17,4,8,58
24/04/17,4,8,78
25/04/17,4,8,67
26/04/17,4,8,77
27/04/17,4,8,65
28/04/17,4,8,77
29/04/17,4,8,67
30/04/17,4,8,62
01/05/17,4,8,70
02/05/17,4,8,79
03/05/17,4,8,78
04/05/17,4,8,95
05/05/17,4,8,101
06/05/17,4,8,59
07/05/17,4,8,68
08/05/17,4,8,83
09/05/17,4,8,79
10/05/17,4,8,103
11/05/17,4,8,81
12/05/17,4,8,100
13/05/17,4,8,66
14/05/17,4,8,72
15/05/17,4,8,73
16/05/17,4,8,64
17/05/17,4,8,83
18/05/17,4,8,88
19/05/17,4,8,94
20/05/17,4,8,61
21/05/17,4,8,59
22/05/17,4,8,76
23/05/17,4,8,76
24/05/17,4,8,78
25/05/17,4,8,80
26/05/17,4,8,88
27/05/17,4,8,55
28/05/17,4,8,65
29/05/17,4,8,75
30/05/17,4,8,91
31/05/17,4,8,76
01/06/17,4,8,94
02/06/17,4,8,94
03/06/17,4,8,68
04/06/17,4,8,58
05/06/17,4,8,68
06/06/17,4,8,71
07/06/17,4,8,92
08/06/17,4,8,98
09/06/17,4,8,123
10/06/17,4,8,65
11/06/17,4,8,72
12/06/17,4,8,67
13/06/17,4,8,77
14/06/17,4,8,103
15/06/17,4,8,93
16/06/17,4,8,115
17/06/17,4,8,68
18/06/17,4,8,85
19/06/17,4,8,75
20/06/17,4,8,90
21/06/17,4,8,98
22/06/17,4,8,95
23/06/17,4,8,104
24/06/17,4,8,72
25/06/17,4,8,75
26/06/17,4,8,65
27/06/17,4,8,77
28/06/17,4,8,77
29/06/17,4,8,88
30/06/17,4,8,100
01/07/17,4,8,70
02/07/17,4,8,78
03/07/17,4,8,62
04/07/17,4,8,91
05/07/17,4,8,86
06/07/17,4,8,89
07/07/17,4,8,97
08/07/17,4,8,72
09/07/17,4,8,81
10/07/17,4,8,86
11/07/17,4,8,78
12/07/17,4,8,96
13/07/17,4,8,90
14/07/17,4,8,93
15/07/17,4,8,76
16/07/17,4,8,61
17/07/17,4,8,68
18/07/17,4,8,87
19/07/17,4,8,93
20/07/17,4,8,95
21/07/17,4,8,107
22/07/17,4,8,65
23/07/17,4,8,86
24/07/17,4,8,70
25/07/17,4,8,78
26/07/17,4,8,79
27/07/17,4,8,90
28/07/17,4,8,104
29/07/17,4,8,69
30/07/17,4,8,71
31/07/17,4,8,79
01/08/17,4,8,83
02/08/17,4,8,80
03/08/17,4,8,100
04/08/17,4,8,91
05/08/17,4,8,59
06/08/17,4,8,71
07/08/17,4,8,72
08/08/17,4,8,66
09/08/17,4,8,83
10/08/17,4,8,81
11/08/17,4,8,89
12/08/17,4,8,75
13/08/17,4,8,70
14/08/17,4,8,76
15/08/17,4,8,88
16/08/17,4,8,65
17/08/17,4,8,100
18/08/17,4,8,88
19/08/17,4,8,43
20/08/17,4,8,62
21/08/17,4,8,69
22/08/17,4,8,76
23/08/17,4,8,64
24/08/17,4,8,85
25/08/17,4,8,85
26/08/17,4,8,47
27/08/17,4,8,64
28/08/17,4,8,69
29/08/17,4,8,68
30/08/17,4,8,79
31/08/17,4,8,85
01/09/17,4,8,86
02/09/17,4,8,61
03/09/17,4,8,61
04/09/17,4,8,82
05/09/17,4,8,63
06/09/17,4,8,67
07/09/17,4,8,82
08/09/17,4,8,66
09/09/17,4,8,56
10/09/17,4,8,58
11/09/17,4,8,69
12/09/17,4,8,89
13/09/17,4,8,85
14/09/17,4,8,85
15/09/17,4,8,88
16/09/17,4,8,46
17/09/17,4,8,60
18/09/17,4,8,60
19/09/17,4,8,76
20/09/17,4,8,85
21/09/17,4,8,98
22/09/17,4,8,74
23/09/17,4,8,56
24/09/17,4,8,69
25/09/17,4,8,70
26/09/17,4,8,63
27/09/17,4,8,59
28/09/17,4,8,81
29/09/17,4,8,71
30/09/17,4,8,46
01/10/17,4,8,57
02/10/17,4,8,70
03/10/17,4,8,66
04/10/17,4,8,65
05/10/17,4,8,79
06/10/17,4,8,69
07/10/17,4,8,49
08/10/17,4,8,58
09/10/17,4,8,50
10/10/17,4,8,68
11/10/17,4,8,85
12/10/17,4,8,63
13/10/17,4,8,86
14/10/17,4,8,62
15/10/17,4,8,54
16/10/17,4,8,50
17/10/17,4,8,72
18/10/17,4,8,72
19/10/17,4,8,84
20/10/17,4,8,80
21/10/17,4,8,56
22/10/17,4,8,67
23/10/17,4,8,57
24/10/17,4,8,68
25/10/17,4,8,80
26/10/17,4,8,58
27/10/17,4,8,93
28/10/17,4,8,44
29/10/17,4,8,63
30/10/17,4,8,67
31/10/17,4,8,75
01/11/17,4,8,69
02/11/17,4,8,80
03/11/17,4,8,90
04/11/17,4,8,53
05/11/17,4,8,76
06/11/17,4,8,65
07/11/17,4,8,74
08/11/17,4,8,65
09/11/17,4,8,86
10/11/17,4,8,79
11/11/17,4,8,70
12/11/17,4,8,79
13/11/17,4,8,84
14/11/17,4,8,76
15/11/17,4,8,81
16/11/17,4,8,94
17/11/17,4,8,91
18/11/17,4,8,62
19/11/17,4,8,58
20/11/17,4,8,67
21/11/17,4,8,63
22/11/17,4,8,73
23/11/17,4,8,82
24/11/17,4,8,92
25/11/17,4,8,52
26/11/17,4,8,52
27/11/17,4,8,74
28/11/17,4,8,74
29/11/17,4,8,75
30/11/17,4,8,88
01/12/17,4,8,58
02/12/17,4,8,26
03/12/17,4,8,42
04/12/17,4,8,42
05/12/17,4,8,59
06/12/17,4,8,59
07/12/17,4,8,63
08/12/17,4,8,54
09/12/17,4,8,49
10/12/17,4,8,51
11/12/17,4,8,51
12/12/17,4,8,45
13/12/17,4,8,56
14/12/17,4,8,67
15/12/17,4,8,60
16/12/17,4,8,38
17/12/17,4,8,41
18/12/17,4,8,40
19/12/17,4,8,64
20/12/17,4,8,55
21/12/17,4,8,56
22/12/17,4,8,74
23/12/17,4,8,42
24/12/17,4,8,50
25/12/17,4,8,41
26/12/17,4,8,54
27/12/17,4,8,46
28/12/17,4,8,57
29/12/17,4,8,63
30/12/17,4,8,43
31/12/17,4,8,30
01/01/18,4,8,36
02/01/18,4,8,44
03/01/18,4,8,57
04/01/18,4,8,56
05/01/18,4,8,49
06/01/18,4,8,50
07/01/18,4,8,58
08/01/18,4,8,55
09/01/18,4,8,47
10/01/18,4,8,60
11/01/18,4,8,62
12/01/18,4,8,60
13/01/18,4,8,45
14/01/18,4,8,42
15/01/18,4,8,47
16/01/18,4,8,49
17/01/18,4,8,50
18/01/18,4,8,55
19/01/18,4,8,62
20/01/18,4,8,36
21/01/18,4,8,49
22/01/18,4,8,41
23/01/18,4,8,46
24/01/18,4,8,51
25/01/18,4,8,58
26/01/18,4,8,57
27/01/18,4,8,48
28/01/18,4,8,56
29/01/18,4,8,35
30/01/18,4,8,60
31/01/18,4,8,52
01/02/18,4,8,51
02/02/18,4,8,71
03/02/18,4,8,58
04/02/18,4,8,58
05/02/18,4,8,49
06/02/18,4,8,37
07/02/18,4,8,67
08/02/18,4,8,62
09/02/18,4,8,72
10/02/18,4,8,50
11/02/18,4,8,43
12/02/18,4,8,47
13/02/18,4,8,62
14/02/18,4,8,78
15/02/18,4,8,46
16/02/18,4,8,69
17/02/18,4,8,52
18/02/18,4,8,43
19/02/18,4,8,55
20/02/18,4,8,52
21/02/18,4,8,46
22/02/18,4,8,79
23/02/18,4,8,71
24/02/18,4,8,61
25/02/18,4,8,52
26/02/18,4,8,53
27/02/18,4,8,56
28/02/18,4,8,56
01/03/18,4,8,84
02/03/18,4,8,90
03/03/18,4,8,60
04/03/18,4,8,72
05/03/18,4,8,63
06/03/18,4,8,66
07/03/18,4,8,69
08/03/18,4,8,74
09/03/18,4,8,89
10/03/18,4,8,61
11/03/18,4,8,79
12/03/18,4,8,62
13/03/18,4,8,84
14/03/18,4,8,58
15/03/18,4,8,74
16/03/18,4,8,80
17/03/18,4,8,59
18/03/18,4,8,62
19/03/18,4,8,58
20/03/18,4,8,82
21/03/18,4,8,70
22/03/18,4,8,66
23/03/18,4,8,79
24/03/18,4,8,50
25/03/18,4,8,61
26/03/18,4,8,53
27/03/18,4,8,79
28/03/18,4,8,69
29/03/18,4,8,82
30/03/18,4,8,98
31/03/18,4,8,62
01/04/18,4,8,61
02/04/18,4,8,68
03/04/18,4,8,94
04/04/18,4,8,83
05/04/18,4,8,72
06/04/18,4,8,119
07/04/18,4,8,71
08/04/18,4,8,55
09/04/18,4,8,77
10/04/18,4,8,77
11/04/18,4,8,90
12/04/18,4,8,87
13/04/18,4,8,94
14/04/18,4,8,69
15/04/18,4,8,78
16/04/18,4,8,70
17/04/18,4,8,82
18/04/18,4,8,107
19/04/18,4,8,101
20/04/18,4,8,106
21/04/18,4,8,60
22/04/18,4,8,69
23/04/18,4,8,64
24/04/18,4,8,77
25/04/18,4,8,69
26/04/18,4,8,96
27/04/18,4,8,101
28/04/18,4,8,72
29/04/18,4,8,81
30/04/18,4,8,70
01/05/18,4,8,89
02/05/18,4,8,84
03/05/18,4,8,94
04/05/18,4,8,94
05/05/18,4,8,69
06/05/18,4,8,87
07/05/18,4,8,79
08/05/18,4,8,72
09/05/18,4,8,113
10/05/18,4,8,111
11/05/18,4,8,101
12/05/18,4,8,84
13/05/18,4,8,90
14/05/18,4,8,86
15/05/18,4,8,105
16/05/18,4,8,109
17/05/18,4,8,91
18/05/18,4,8,105
19/05/18,4,8,65
20/05/18,4,8,65
21/05/18,4,8,83
22/05/18,4,8,96
23/05/18,4,8,84
24/05/18,4,8,104
25/05/18,4,8,101
26/05/18,4,8,57
27/05/18,4,8,89
28/05/18,4,8,96
29/05/18,4,8,81
30/05/18,4,8,89
31/05/18,4,8,93
01/06/18,4,8,114
02/06/18,4,8,81
03/06/18,4,8,92
04/06/18,4,8,85
05/06/18,4,8,96
06/06/18,4,8,106
07/06/18,4,8,130
08/06/18,4,8,115
09/06/18,4,8,74
10/06/18,4,8,87
11/06/18,4,8,85
12/06/18,4,8,80
13/06/18,4,8,116
14/06/18,4,8,107
15/06/18,4,8,95
16/06/18,4,8,84
17/06/18,4,8,84
18/06/18,4,8,96
19/06/18,4,8,88
20/06/18,4,8,102
21/06/18,4,8,93
22/06/18,4,8,102
23/06/18,4,8,76
24/06/18,4,8,76
25/06/18,4,8,109
26/06/18,4,8,94
27/06/18,4,8,110
28/06/18,4,8,94
29/06/18,4,8,116
30/06/18,4,8,88
01/07/18,4,8,89
02/07/18,4,8,84
03/07/18,4,8,104
04/07/18,4,8,97
05/07/18,4,8,114
06/07/18,4,8,120
07/07/18,4,8,77
08/07/18,4,8,90
09/07/18,4,8,115
10/07/18,4,8,116
11/07/18,4,8,93
12/07/18,4,8,121
13/07/18,4,8,107
14/07/18,4,8,83
15/07/18,4,8,102
16/07/18,4,8,69
17/07/18,4,8,86
18/07/18,4,8,100
19/07/18,4,8,113
20/07/18,4,8,100
21/07/18,4,8,73
22/07/18,4,8,68
23/07/18,4,8,104
24/07/18,4,8,102
25/07/18,4,8,107
26/07/18,4,8,117
27/07/18,4,8,108
28/07/18,4,8,97
29/07/18,4,8,98
30/07/18,4,8,89
31/07/18,4,8,85
